#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1.40363672988856E+018,0.0649262482,-0.0593411946,0.2101376419,8.0087641667,-0.588399,-3.407810875
1.40363672989356E+018,0.0719075652,0.0383972435,0.23806291,10.1662271667,0.710982125,-1.9286411667
1.40363672989856E+018,0.034906585,-0.0376991118,0.1431169987,9.2836286667,0.3105439167,-3.5385662083
1.40363672990356E+018,0.0090757121,0.0342084533,0.1500983157,8.065969625,1.0950759167,-3.4159830833
1.40363672990856E+018,-0.0314159265,-0.0530580093,0.0879645943,6.9954103333,0.2860272917,-1.42196425
1.40363672991356E+018,-0.0104719755,-0.0272271363,0.0530580093,9.6513780417,-0.3595771667,-4.0370709167
1.40363672991856E+018,-0.0160570291,-0.1012290966,0.1082104136,7.8044589583,-0.2533384583,-2.9501672083
1.40363672992356E+018,-0.0111701072,-0.034906585,0.0272271363,9.7903055833,0.4985047083,-2.3454237917
1.40363672992856E+018,-0.0237364778,-0.0949459113,0.0691150384,8.9812569583,-0.1144109167,-3.8327657083
1.40363672993356E+018,-0.0509636142,-0.034906585,0.0076794487,7.30595425,1.1195925417,-2.1411185833
1.40363672993856E+018,-0.0495673508,-0.0579449312,0.0293215314,11.1877532083,-0.563882375,-2.966511625
1.40363672994356E+018,-0.0481710874,-0.0300196631,-0.0097738438,7.8861810417,-0.3595771667,-3.3424332083
1.40363672994856E+018,0.0006981317,-0.0411897703,0.0153588974,9.4552450417,-0.196133,-3.2198500833
1.40363672995356E+018,0.006981317,-0.0202458193,0.0237364778,7.7390812917,-0.416782625,-1.936813375
1.40363672995856E+018,0.006981317,-0.0551524044,0.0488692191,10.14988275,0.7927042083,-4.241376125
1.40363672996356E+018,-0.0376991118,-0.013962634,0.0474729557,8.1231750833,0.5066769167,-1.4873419167
1.40363672996856E+018,-0.0356047167,-0.0272271363,0.0977384381,9.5124505,-0.1389275417,-3.0809225417
1.40363672997356E+018,-0.020943951,-0.0663225116,0.13543755,8.0986584583,-0.53936575,-2.8275840833
1.40363672997856E+018,0.0272271363,0.0041887902,0.1200786525,8.0823140417,-0.8989429167,-2.7540342083
1.40363672998356E+018,0.0586430629,-0.0656243799,0.1598721595,9.6432058333,0.1389275417,-3.3260887917
1.40363672998856E+018,0.0579449312,-0.0230383461,0.1047197551,8.4745800417,0.5802267917,-2.9992004583
1.40363672999356E+018,0.0258308729,-0.053756141,0.130550628,9.85568325,0.3023717083,-3.6284605
1.40363672999856E+018,-0.0202458193,-0.0719075652,0.0740019603,7.5184316667,0.83356525,-2.2963905417
1.40363673000356E+018,-0.0223402144,-0.0342084533,0.1249655744,9.65955025,-0.2288218333,-2.9583394167
1.40363673000856E+018,-0.0272271363,-0.0774926188,0.1089085453,8.6707130417,0.0326888333,-3.3506054167
1.40363673001356E+018,0.0125663706,-0.0174532925,0.1682497399,9.046634625,-0.196133,-3.358777625
1.40363673001856E+018,0.0034906585,-0.0376991118,0.1256637061,8.6870574583,-0.3595771667,-2.7622064167
1.40363673002356E+018,0.0300196631,0.034906585,0.0991347015,9.7085835,0.2533384583,-2.7622064167
1.40363673002856E+018,-0.006981317,-0.0404916386,0.0823795407,9.782133375,-0.2533384583,-3.947176625
1.40363673003356E+018,0.0062831853,0.0376991118,0.0293215314,6.9790659167,0.514849125,-2.9746838333
1.40363673003856E+018,0.0055850536,-0.0335103216,0.0383972435,10.4032212083,-0.9234595417,-2.7050009583
1.40363673004356E+018,0.0167551608,-0.0083775804,0.0314159265,7.6573592083,0.6946377083,-2.3372515833
1.40363673004856E+018,0.0111701072,-0.0195476876,0.0740019603,9.6432058333,0.0898942917,-4.1269652083
1.40363673005356E+018,-0.0062831853,-0.0328121899,0.0767944871,7.1016490417,0.3840937917,-2.4680069167
1.40363673005856E+018,0.0104719755,0.0090757121,0.1123992038,10.027299625,-0.1062387083,-3.3179165833
1.40363673006356E+018,0.0132645023,-0.0593411946,0.0991347015,8.5726465417,-0.710982125,-2.231012875
1.40363673006856E+018,0.0474729557,0.0076794487,0.0928515162,8.8341572083,-0.2860272917,-3.3506054167
1.40363673007356E+018,0.0404916386,-0.0579449312,0.0432841654,8.311135875,0.44129925,-2.745862
1.40363673007856E+018,0.0370009801,0.0495673508,-0.0013962634,9.7249279167,0.8417374583,-2.50069575
1.40363673008356E+018,-0.0286233997,-0.0823795407,0.0321140582,9.3735229583,0.2615106667,-2.8439285
1.40363673008856E+018,-0.0404916386,0.0404916386,0.0076794487,7.6083259583,1.0705592917,-3.456844125
1.40363673009356E+018,-0.0376991118,-0.0460766923,0.0921533845,9.782133375,-1.1931424167,-3.5712550417
1.40363673009856E+018,0.0125663706,0.0265290046,0.0844739358,8.1313472917,-0.318716125,-1.642613875
1.40363673010356E+018,0.0523598776,0.0167551608,0.1473057889,10.321499125,-0.5557101667,-4.16782625
1.40363673010856E+018,0.0684169067,0.0125663706,0.1193805208,7.3958485417,0.24516625,-3.2198500833
1.40363673011356E+018,0.0488692191,0.0342084533,0.1521927108,9.414384,0.7028099167,-3.1299557917
1.40363673011856E+018,0.0048869219,-0.0167551608,0.1054178868,8.2048971667,0.9234595417,-2.819411875
1.40363673012356E+018,-0.0188495559,0.0237364778,0.1256637061,8.9077070833,-0.0163444167,-3.5957716667
1.40363673012856E+018,-0.0251327412,-0.034906585,0.1284562329,9.022118,-0.2860272917,-2.9093061667
1.40363673013356E+018,0.0090757121,0.0719075652,0.0830776724,7.6900480417,-0.196133,-2.4189736667
1.40363673013856E+018,0.0307177948,-0.0104719755,0.13543755,11.351197375,-0.4821602917,-3.7673880417
1.40363673014356E+018,0.0397935069,0.0851720675,0.0900589894,7.5347760833,0.367749375,-2.2718739167
1.40363673014856E+018,0.0321140582,0.0572467995,0.1361356817,10.4849432917,0.6292600417,-3.9880376667
1.40363673015356E+018,0.0188495559,0.060737458,0.1103048087,6.7584162917,0.2369940417,-1.936813375
1.40363673015856E+018,0.0111701072,0.0404916386,0.1507964474,9.4797616667,0.4903325,-4.0043820833
1.40363673016356E+018,0.0076794487,-0.0048869219,0.1068141502,7.1997155417,-0.3595771667,-2.50069575
1.40363673016856E+018,0.0041887902,0.0076794487,0.0963421747,10.1171939167,0.34323275,-3.064578125
1.40363673017356E+018,-0.0027925268,-0.0502654825,0.0670206433,7.6900480417,0.2533384583,-3.2361945
1.40363673017856E+018,-0.0097738438,-0.0034906585,0.0314159265,8.8178127917,0.14709975,-3.1708168333
1.40363673018356E+018,0.0027925268,-0.0900589894,0.0370009801,9.75761675,-0.4985047083,-2.427145875
1.40363673018856E+018,0.013962634,-0.0034906585,0.0216420827,8.5236132917,0.2615106667,-2.8602729167
1.40363673019356E+018,0.006981317,-0.0530580093,0.0390953752,9.8148222083,0.3268883333,-4.06975975
1.40363673019856E+018,-0.0216420827,-0.0062831853,0.0244346095,8.0005919583,0.7273265417,-2.1247741667
1.40363673020356E+018,-0.0432841654,-0.041887902,0.020943951,9.7739611667,0.7028099167,-4.094276375
1.40363673020856E+018,-0.0439822972,-0.0055850536,0.0216420827,7.9352142917,-0.3350605417,-2.6069344583
1.40363673021356E+018,-0.0174532925,-0.0118682389,0.034906585,9.438900625,-0.4494714583,-3.0564059167
1.40363673021856E+018,0.0118682389,-0.0181514242,0.0544542727,8.7932961667,-0.710982125,-2.868445125
1.40363673022356E+018,0.0383972435,0.0572467995,0.0663225116,9.26728425,0.171616375,-2.941995
1.40363673022856E+018,0.0223402144,-0.0174532925,0.0837758041,9.1365289167,0.8825985,-3.2198500833
1.40363673023356E+018,-0.0027925268,0.0788888822,0.0411897703,7.624670375,0.1307553333,-2.6886565417
1.40363673023856E+018,-0.0125663706,0.0383972435,0.0719075652,10.1417105417,0.6210878333,-3.48136075
1.40363673024356E+018,-0.0055850536,-0.006981317,0.0244346095,8.3356525,-0.5965712083,-2.0185354583
1.40363673024856E+018,0.0397935069,0.0453785606,0.0788888822,9.2999730833,0.0163444167,-4.36395925
1.40363673025356E+018,0.0223402144,-0.0146607657,0.0628318531,8.115002875,0.6701210833,-2.7867230417
1.40363673025856E+018,0.0167551608,0.0565486678,0.1054178868,9.1855621667,0.7763597917,-2.0593965
1.40363673026356E+018,-0.0335103216,-0.0251327412,0.1186823891,8.801468375,0.53936575,-3.48136075
1.40363673026856E+018,-0.0055850536,0.0565486678,0.1179842574,8.5481299167,-0.5965712083,-3.5712550417
1.40363673027356E+018,0.0202458193,-0.0300196631,0.1822123739,9.046634625,-0.809048625,-2.7785508333
1.40363673027856E+018,0.088662726,0.0760963554,0.1577777644,8.7851239583,-0.0408610417,-3.3996386667
1.40363673028356E+018,0.0879645943,0.0160570291,0.2073451151,10.1907437917,0.6946377083,-3.3669498333
1.40363673028856E+018,0.0670206433,0.1137954672,0.1284562329,8.1803805417,0.4576436667,-1.7733692083
1.40363673029356E+018,0.0132645023,0.0404916386,0.149400184,10.1008495,1.2340034583,-4.9114972083
1.40363673029856E+018,-0.0244346095,0.0370009801,0.1333431549,6.7502440833,-0.24516625,-2.280046125
1.40363673030356E+018,0.0153588974,0.1123992038,0.156381501,9.5451393333,-0.6292600417,-2.9338227917
1.40363673030856E+018,0.0460766923,-0.0153588974,0.1591740278,7.9270420833,-0.6292600417,-2.1247741667
1.40363673031356E+018,0.0830776724,0.0614355897,0.1403244719,9.7903055833,-0.465815875,-4.1841706667
1.40363673031856E+018,0.0628318531,-0.0656243799,0.1500983157,7.7635979167,1.397447625,-3.1789890417
1.40363673032356E+018,0.0300196631,0.0363028484,0.0705113018,8.2947914583,1.0950759167,-3.0237170833
1.40363673032856E+018,-0.0118682389,-0.0649262482,0.1221730476,9.8393388333,0.6292600417,-3.0482337083
1.40363673033356E+018,-0.0293215314,-0.0083775804,0.0216420827,7.8534922083,0.04903325,-2.79489525
1.40363673033856E+018,-0.0062831853,-0.0146607657,0.1144935989,10.1825715833,-0.7028099167,-3.0972669583
1.40363673034356E+018,0.0174532925,0.0048869219,0.0397935069,8.3274802917,-0.073549875,-1.9940188333
1.40363673034856E+018,0.0370009801,0.0258308729,0.074700092,10.2316048333,-0.196133,-3.4323275
1.40363673035356E+018,0.0132645023,0.0055850536,0.0488692191,8.0986584583,0.4331270417,-3.7346992083
1.40363673035856E+018,0.0027925268,0.0726056969,0.0523598776,8.825985,0.5066769167,-3.5712550417
1.40363673036356E+018,-0.0265290046,-0.0083775804,0.0586430629,8.5481299167,0.14709975,-2.7050009583
1.40363673036856E+018,-0.0167551608,0.0733038286,0.0300196631,9.5778281667,0.3514049583,-2.8602729167
1.40363673037356E+018,-0.0097738438,-0.0342084533,0.0670206433,10.027299625,-0.6047434167,-2.8766173333
1.40363673037856E+018,0.0104719755,0.0649262482,0.0160570291,8.5154410833,0.0817220833,-2.4189736667
1.40363673038356E+018,0.0307177948,-0.0328121899,0.0865683309,10.3051547083,-0.4494714583,-3.9798654583
1.40363673038856E+018,0.0328121899,-0.0118682389,0.0335103216,6.693038625,0.7763597917,-3.6202882917
1.40363673039356E+018,0.0216420827,-0.0495673508,0.1123992038,8.87501825,0.392266,-4.3230982083
1.40363673039856E+018,-0.0181514242,-0.0942477796,0.0195476876,8.6135075833,0.6782932917,-2.6641399167
1.40363673040356E+018,-0.0286233997,-0.0342084533,0.0425860337,9.75761675,0.1389275417,-1.569064
1.40363673040856E+018,-0.0335103216,-0.1473057889,0.013962634,9.7085835,-0.4903325,-2.623278875
1.40363673041356E+018,0.013962634,-0.0446804289,0.0188495559,10.0926772917,-0.4821602917,-1.9449855833
1.40363673041856E+018,0.0481710874,-0.10262536,0.0914552528,10.6483874583,-0.5802267917,-3.18716125
1.40363673042356E+018,0.0628318531,-0.1179842574,0.053756141,9.2100787917,0.2533384583,-3.3669498333
1.40363673042856E+018,0.0586430629,-0.0509636142,0.1570796327,10.8935537083,0.760015375,-2.9256505833
1.40363673043356E+018,0.0216420827,-0.1752310569,0.0921533845,9.635033625,0.7763597917,-3.6366327083
1.40363673043856E+018,0,-0.0781907505,0.1598721595,9.9946107917,0.6292600417,-3.7837324583
1.40363673044356E+018,-0.0411897703,-0.2115339053,0.0893608577,9.978266375,-0.0817220833,-3.92266
1.40363673044856E+018,-0.0230383461,-0.1256637061,0.0809832773,9.144701125,-0.1062387083,-2.9338227917
1.40363673045356E+018,0.0090757121,-0.1717403984,0.1221730476,11.007964625,-0.4985047083,-4.339442625
1.40363673045856E+018,0.0216420827,-0.1619665546,0.0293215314,10.1335383333,0.1797885833,-2.941995
1.40363673046356E+018,0.0376991118,-0.0565486678,0.0795870139,10.5094599167,0.2860272917,-4.3476148333
1.40363673046856E+018,-0.0118682389,-0.1396263402,0.0055850536,10.1662271667,1.1686257917,-3.4650163333
1.40363673047356E+018,-0.0265290046,-0.0370009801,0.0146607657,9.3735229583,0.220649625,-3.9553488333
1.40363673047856E+018,-0.0383972435,-0.1179842574,0.0146607657,10.54214875,-0.0572054583,-3.9880376667
1.40363673048356E+018,-0.0321140582,-0.0914552528,-0.0160570291,7.99241975,-0.0081722083,-2.6886565417
1.40363673048856E+018,-0.0062831853,-0.1172861257,0.0314159265,10.4604266667,-0.3350605417,-4.4211647083
1.40363673049356E+018,-0.0202458193,-0.1829105056,-0.0055850536,8.8668460417,0.318716125,-2.745862
1.40363673049856E+018,-0.0090757121,-0.1263618378,0.0411897703,10.198916,0.0326888333,-3.0809225417
1.40363673050356E+018,-0.0307177948,-0.2282890662,0.0300196631,10.54214875,0,-3.77556025
1.40363673050856E+018,-0.0041887902,-0.1689478716,0.0460766923,9.3735229583,-0.0653776667,-3.3179165833
1.40363673051356E+018,0.0202458193,-0.1528908425,0.1284562329,11.3348529583,0,-3.849110125
1.40363673051856E+018,0.013962634,-0.1689478716,0.0921533845,9.7412723333,-0.073549875,-3.1544724167
1.40363673052356E+018,0.0272271363,-0.0865683309,0.1263618378,10.9425869583,0.1797885833,-3.8327657083
1.40363673052856E+018,0.0013962634,-0.1528908425,0.1110029404,9.7412723333,0.2860272917,-2.6314510833
1.40363673053356E+018,0.0125663706,-0.0642281165,0.1117010721,10.2070882083,-0.0081722083,-2.8766173333
1.40363673053856E+018,0.0111701072,-0.1668534765,0.1410226036,10.787315,-0.1062387083,-2.8766173333
1.40363673054356E+018,0.0153588974,-0.1291543646,0.1005309649,9.2591120417,0.0898942917,-3.0972669583
1.40363673054856E+018,0.0342084533,-0.1528908425,0.142418867,11.22861425,-0.0817220833,-3.652977125
1.40363673055356E+018,0.0132645023,-0.1877974275,0.0837758041,8.9240515,-0.2043052083,-2.7622064167
1.40363673055856E+018,0.0314159265,-0.1738347935,0.0774926188,10.2888102917,0.3840937917,-3.2035056667
1.40363673056356E+018,0.0083775804,-0.2143264321,0.0872664626,10.73828175,-0.1797885833,-3.3015721667
1.40363673056856E+018,-0.0041887902,-0.1480039206,0.0404916386,9.193734375,0.53936575,-2.8112396667
1.40363673057356E+018,0.0006981317,-0.1312487597,0.10262536,11.0978589167,0.465815875,-2.770378625
1.40363673057856E+018,-0.0181514242,-0.1312487597,0.0565486678,9.8638554583,0.0898942917,-2.7131731667
1.40363673058356E+018,0.0076794487,-0.0753982237,0.1047197551,11.0488256667,-0.4576436667,-2.7131731667
1.40363673058856E+018,0.0027925268,-0.109606677,0.1033234917,10.223432625,-0.0572054583,-2.8602729167
1.40363673059356E+018,0.0335103216,-0.0342084533,0.088662726,10.83634825,0.6047434167,-2.280046125
1.40363673059856E+018,0.0376991118,-0.0802851456,0.1319468915,10.8853815,-0.4576436667,-3.5140495833
1.40363673060356E+018,0.0404916386,-0.0453785606,0.0907571211,8.7687795417,1.1441091667,-3.8164212917
1.40363673060856E+018,0.0216420827,-0.0397935069,0.1389282085,9.046634625,0.4494714583,-3.1463002083
1.40363673061356E+018,-0.0055850536,-0.0893608577,0.1193805208,10.958931375,0.0653776667,-3.554910625
1.40363673061856E+018,0.0055850536,-0.0251327412,0.0949459113,9.16921775,-0.2043052083,-2.5088679583
1.40363673062356E+018,0.0293215314,-0.0397935069,0.1452113938,11.5309859583,-1.0869037083,-3.260711125
1.40363673062856E+018,0.0439822972,-0.0390953752,0.0858701992,9.9700941667,0.5475379583,-3.0400615
1.40363673063356E+018,0.0474729557,-0.0034906585,0.1151917306,10.8690370833,0.44129925,-3.5222217917
1.40363673063856E+018,-0.0013962634,-0.0363028484,0.0684169067,10.4849432917,0.907115125,-3.7101825833
1.40363673064356E+018,-0.0390953752,-0.0020943951,0.0823795407,10.027299625,1.1604535833,-3.2361945
1.40363673064856E+018,-0.0691150384,-0.0698131701,0.0837758041,10.3133269167,-0.2288218333,-3.6448049167
1.40363673065356E+018,-0.0397935069,-0.0376991118,0.0781907505,9.85568325,-1.0705592917,-3.7101825833
1.40363673065856E+018,0.0432841654,-0.0593411946,0.130550628,10.983448,-1.4301364583,-3.8409379167
1.40363673066356E+018,0.067718775,-0.0914552528,0.0795870139,10.0599884583,-0.122583125,-2.7376897917
1.40363673066856E+018,0.0900589894,-0.0481710874,0.0970403064,11.3675417917,1.0623870833,-3.7592158333
1.40363673067356E+018,0.006981317,-0.0865683309,0.0928515162,10.8526926667,0.7927042083,-3.751043625
1.40363673067856E+018,-0.0363028484,-0.0216420827,0.0998328332,10.6238708333,1.1359369583,-2.7540342083
1.40363673068356E+018,-0.034906585,-0.0411897703,0.1193805208,12.0049740417,-0.5230213333,-3.7101825833
1.40363673068856E+018,-0.0237364778,-0.0307177948,0.0949459113,10.7219373333,-0.6946377083,-2.3617682083
1.40363673069356E+018,0.0411897703,0.0404916386,0.1144935989,11.8088410417,-1.2748645,-3.702010375
1.40363673069856E+018,0.0530580093,-0.0034906585,0.0788888822,11.155064375,0.0408610417,-2.20649625
1.40363673070356E+018,0.0446804289,0.060737458,0.0328121899,11.3430251667,0.6047434167,-2.4516625
1.40363673070856E+018,0.0013962634,-0.0265290046,0.041887902,11.1714087917,0.6047434167,-3.4731885417
1.40363673071356E+018,-0.0495673508,0.0453785606,0.027925268,9.046634625,0.5230213333,-2.4434902917
1.40363673071856E+018,-0.0691150384,-0.0335103216,0.0544542727,9.9864385833,-0.1634441667,-3.9635210417
1.40363673072356E+018,-0.0488692191,-0.0726056969,0.0760963554,9.2100787917,-0.83356525,-3.6693215417
1.40363673072856E+018,0.0223402144,0.0181514242,0.0795870139,9.438900625,-0.809048625,-3.2198500833
1.40363673073356E+018,0.0383972435,-0.0649262482,0.0767944871,9.9946107917,-0.514849125,-4.1106207917
1.40363673073856E+018,0.0460766923,0.0195476876,0.053756141,9.5206227083,0.980665,-3.2035056667
1.40363673074356E+018,-0.0048869219,-0.0593411946,0.0586430629,10.468598875,0.8008764167,-3.8654545417
1.40363673074856E+018,-0.0432841654,-0.0104719755,0.0307177948,8.77695175,0.5965712083,-3.5957716667
1.40363673075356E+018,-0.0572467995,-0.0258308729,0.0558505361,10.7055929167,0.1797885833,-3.4977051667
1.40363673075856E+018,-0.0411897703,-0.0684169067,0.0034906585,9.0302902083,-0.8989429167,-3.603943875
1.40363673076356E+018,0.0167551608,0.0321140582,0.0621337214,10.93441475,-0.4821602917,-3.6938381667
1.40363673076856E+018,0.0195476876,-0.0572467995,0.0223402144,9.4961060833,-0.24516625,-3.8899711667
1.40363673077356E+018,0.0474729557,0.0663225116,0.0481710874,8.7851239583,0.8825985,-3.6611493333
1.40363673077856E+018,0,-0.0034906585,0.0949459113,10.3296713333,1.103248125,-4.46202575
1.40363673078356E+018,-0.0307177948,0.0020943951,0.0258308729,8.3193080833,0.416782625,-3.3506054167
1.40363673078856E+018,-0.0363028484,0.0809832773,0.0949459113,9.1120122917,0.5965712083,-4.143309625
1.40363673079356E+018,-0.0516617459,-0.0425860337,0.0300196631,9.2591120417,-0.318716125,-3.1789890417
1.40363673079856E+018,-0.0097738438,0.0481710874,0.0600393263,8.850501625,-0.6292600417,-2.8112396667
1.40363673080356E+018,0.0188495559,-0.0425860337,0.0712094335,10.1580549583,-0.6537766667,-3.2770555417
1.40363673080856E+018,0.0649262482,-0.0048869219,0.0621337214,9.880199875,-0.3105439167,-3.6366327083
1.40363673081356E+018,0.0670206433,-0.006981317,0.1368338134,9.929233125,0.63743225,-2.7295175833
1.40363673081856E+018,0.0307177948,-0.0111701072,0.088662726,10.2969825,1.0787315,-3.9553488333
1.40363673082356E+018,-0.0020943951,0.0006981317,0.163362818,9.6268614167,0.6782932917,-4.3803036667
1.40363673082856E+018,-0.0363028484,-0.006981317,0.1480039206,8.9403959167,-0.1797885833,-3.0809225417
1.40363673083356E+018,-0.0048869219,0.0272271363,0.1431169987,9.65955025,-0.5475379583,-3.800076875
1.40363673083856E+018,0.0460766923,-0.0020943951,0.1822123739,9.3490063333,-0.5802267917,-3.1463002083
